frame.number,frame.time,ip.src,ip.dst,ip.proto,ip.len,frame.len
"14024","Jul  4, 2024 10:51:11.742371865 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14025","Jul  4, 2024 10:51:11.742395465 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14026","Jul  4, 2024 10:51:11.746971793 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14027","Jul  4, 2024 10:51:11.746972393 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14028","Jul  4, 2024 10:51:11.746972493 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14029","Jul  4, 2024 10:51:11.746972493 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14030","Jul  4, 2024 10:51:11.746972593 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14031","Jul  4, 2024 10:51:11.747026793 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14032","Jul  4, 2024 10:51:11.747050893 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14033","Jul  4, 2024 10:51:11.747530296 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14034","Jul  4, 2024 10:51:11.747556596 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"14035","Jul  4, 2024 10:51:11.747564397 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14036","Jul  4, 2024 10:51:11.747892598 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14037","Jul  4, 2024 10:51:11.753109530 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14038","Jul  4, 2024 10:51:11.753110130 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14039","Jul  4, 2024 10:51:11.753110230 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14040","Jul  4, 2024 10:51:11.753110330 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14041","Jul  4, 2024 10:51:11.753164730 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14042","Jul  4, 2024 10:51:11.753189331 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14043","Jul  4, 2024 10:51:11.753713034 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14044","Jul  4, 2024 10:51:11.753745934 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14045","Jul  4, 2024 10:51:11.759338568 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14046","Jul  4, 2024 10:51:11.759339168 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14047","Jul  4, 2024 10:51:11.759339268 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14048","Jul  4, 2024 10:51:11.759395668 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14049","Jul  4, 2024 10:51:11.759419068 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14050","Jul  4, 2024 10:51:11.759713370 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14051","Jul  4, 2024 10:51:11.764934102 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14052","Jul  4, 2024 10:51:11.764934702 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14053","Jul  4, 2024 10:51:11.764934802 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14054","Jul  4, 2024 10:51:11.764988502 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14055","Jul  4, 2024 10:51:11.765011702 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14056","Jul  4, 2024 10:51:11.765504105 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14057","Jul  4, 2024 10:51:11.770933938 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14058","Jul  4, 2024 10:51:11.770934638 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14059","Jul  4, 2024 10:51:11.770934638 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14060","Jul  4, 2024 10:51:11.770934738 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14061","Jul  4, 2024 10:51:11.770990738 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14062","Jul  4, 2024 10:51:11.771014638 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14063","Jul  4, 2024 10:51:11.771436641 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14064","Jul  4, 2024 10:51:11.771464541 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14065","Jul  4, 2024 10:51:11.777220776 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14066","Jul  4, 2024 10:51:11.777221376 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14067","Jul  4, 2024 10:51:11.777221476 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14068","Jul  4, 2024 10:51:11.777221576 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14069","Jul  4, 2024 10:51:11.777221676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14070","Jul  4, 2024 10:51:11.777221676 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14071","Jul  4, 2024 10:51:11.777221776 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14072","Jul  4, 2024 10:51:11.777221876 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14073","Jul  4, 2024 10:51:11.777279176 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14074","Jul  4, 2024 10:51:11.777304576 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14075","Jul  4, 2024 10:51:11.777651778 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14076","Jul  4, 2024 10:51:11.777675979 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14077","Jul  4, 2024 10:51:11.777944480 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14078","Jul  4, 2024 10:51:11.783567014 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14079","Jul  4, 2024 10:51:11.783567614 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14080","Jul  4, 2024 10:51:11.783567714 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14081","Jul  4, 2024 10:51:11.783567814 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14082","Jul  4, 2024 10:51:11.783567914 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14083","Jul  4, 2024 10:51:11.783568014 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14084","Jul  4, 2024 10:51:11.783621315 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"14085","Jul  4, 2024 10:51:11.783649115 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14086","Jul  4, 2024 10:51:11.783666815 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14087","Jul  4, 2024 10:51:11.784219218 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14088","Jul  4, 2024 10:51:11.784247718 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14089","Jul  4, 2024 10:51:11.789426850 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14090","Jul  4, 2024 10:51:11.789427450 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14091","Jul  4, 2024 10:51:11.789427550 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14092","Jul  4, 2024 10:51:11.789484750 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14093","Jul  4, 2024 10:51:11.789594951 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14094","Jul  4, 2024 10:51:11.790206354 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14095","Jul  4, 2024 10:51:11.795243385 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14096","Jul  4, 2024 10:51:11.795243985 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14097","Jul  4, 2024 10:51:11.795244085 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14098","Jul  4, 2024 10:51:11.795364486 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14099","Jul  4, 2024 10:51:11.795393686 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14100","Jul  4, 2024 10:51:11.795800488 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14101","Jul  4, 2024 10:51:11.795827788 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14102","Jul  4, 2024 10:51:11.800731918 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14103","Jul  4, 2024 10:51:11.800732518 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14104","Jul  4, 2024 10:51:11.800732618 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14105","Jul  4, 2024 10:51:11.800732718 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14106","Jul  4, 2024 10:51:11.800784818 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14107","Jul  4, 2024 10:51:11.800807718 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14108","Jul  4, 2024 10:51:11.801281821 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14109","Jul  4, 2024 10:51:11.801302521 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14110","Jul  4, 2024 10:51:11.806786755 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14111","Jul  4, 2024 10:51:11.806787155 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14112","Jul  4, 2024 10:51:11.806787255 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14113","Jul  4, 2024 10:51:11.806787355 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14114","Jul  4, 2024 10:51:11.806823155 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14115","Jul  4, 2024 10:51:11.806841455 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14116","Jul  4, 2024 10:51:11.807282658 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14117","Jul  4, 2024 10:51:11.807302258 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14118","Jul  4, 2024 10:51:11.813036892 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14119","Jul  4, 2024 10:51:11.813037492 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14120","Jul  4, 2024 10:51:11.813037592 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14121","Jul  4, 2024 10:51:11.813037692 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14122","Jul  4, 2024 10:51:11.813037692 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14123","Jul  4, 2024 10:51:11.813092893 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14124","Jul  4, 2024 10:51:11.813116993 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14125","Jul  4, 2024 10:51:11.813664196 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"14126","Jul  4, 2024 10:51:11.813689796 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14127","Jul  4, 2024 10:51:11.813695796 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14128","Jul  4, 2024 10:51:11.814140899 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14129","Jul  4, 2024 10:51:11.818883628 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14130","Jul  4, 2024 10:51:11.818884228 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14131","Jul  4, 2024 10:51:11.818884328 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14132","Jul  4, 2024 10:51:11.818934428 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14133","Jul  4, 2024 10:51:11.818956928 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14134","Jul  4, 2024 10:51:11.819472231 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14135","Jul  4, 2024 10:51:11.824813064 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14136","Jul  4, 2024 10:51:11.824813364 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14137","Jul  4, 2024 10:51:11.824813464 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14138","Jul  4, 2024 10:51:11.824862364 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14139","Jul  4, 2024 10:51:11.824891264 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14140","Jul  4, 2024 10:51:11.825483868 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14141","Jul  4, 2024 10:51:11.831094902 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14142","Jul  4, 2024 10:51:11.831095502 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14143","Jul  4, 2024 10:51:11.831095602 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14144","Jul  4, 2024 10:51:11.831095602 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14145","Jul  4, 2024 10:51:11.831152802 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14146","Jul  4, 2024 10:51:11.831176402 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14147","Jul  4, 2024 10:51:11.831716905 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14148","Jul  4, 2024 10:51:11.831744005 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14149","Jul  4, 2024 10:51:11.836845136 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14150","Jul  4, 2024 10:51:11.836845736 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14151","Jul  4, 2024 10:51:11.836845836 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14152","Jul  4, 2024 10:51:11.836845936 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14153","Jul  4, 2024 10:51:11.836899637 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14154","Jul  4, 2024 10:51:11.836922737 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14155","Jul  4, 2024 10:51:11.837380340 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14156","Jul  4, 2024 10:51:11.837406040 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14157","Jul  4, 2024 10:51:11.843088374 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14158","Jul  4, 2024 10:51:11.843088974 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14159","Jul  4, 2024 10:51:11.843088974 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14160","Jul  4, 2024 10:51:11.843089074 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14161","Jul  4, 2024 10:51:11.843089174 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14162","Jul  4, 2024 10:51:11.843145674 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14163","Jul  4, 2024 10:51:11.843168875 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14164","Jul  4, 2024 10:51:11.843707278 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14165","Jul  4, 2024 10:51:11.843869879 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14166","Jul  4, 2024 10:51:11.844369182 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"14167","Jul  4, 2024 10:51:11.844391482 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14168","Jul  4, 2024 10:51:11.848790709 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14169","Jul  4, 2024 10:51:11.848791109 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14170","Jul  4, 2024 10:51:11.848791209 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14171","Jul  4, 2024 10:51:11.848826509 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14172","Jul  4, 2024 10:51:11.848844909 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14173","Jul  4, 2024 10:51:11.849380712 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14174","Jul  4, 2024 10:51:11.855197247 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14175","Jul  4, 2024 10:51:11.855197847 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14176","Jul  4, 2024 10:51:11.855197947 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14177","Jul  4, 2024 10:51:11.855251448 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14178","Jul  4, 2024 10:51:11.855274348 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14179","Jul  4, 2024 10:51:11.855805751 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14180","Jul  4, 2024 10:51:11.860918482 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14181","Jul  4, 2024 10:51:11.860919182 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14182","Jul  4, 2024 10:51:11.860919182 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14183","Jul  4, 2024 10:51:11.860919282 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14184","Jul  4, 2024 10:51:11.860975682 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14185","Jul  4, 2024 10:51:11.860999882 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14186","Jul  4, 2024 10:51:11.861431285 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14187","Jul  4, 2024 10:51:11.861453185 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14188","Jul  4, 2024 10:51:11.861784087 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14189","Jul  4, 2024 10:51:11.867093019 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14190","Jul  4, 2024 10:51:11.867093719 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14191","Jul  4, 2024 10:51:11.867093719 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14192","Jul  4, 2024 10:51:11.867093819 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14193","Jul  4, 2024 10:51:11.867148320 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14194","Jul  4, 2024 10:51:11.867171520 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14195","Jul  4, 2024 10:51:11.867712623 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14196","Jul  4, 2024 10:51:11.867740823 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14197","Jul  4, 2024 10:51:11.872840954 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14198","Jul  4, 2024 10:51:11.872841654 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14199","Jul  4, 2024 10:51:11.872841754 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14200","Jul  4, 2024 10:51:11.872841754 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14201","Jul  4, 2024 10:51:11.872841854 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14202","Jul  4, 2024 10:51:11.872894754 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14203","Jul  4, 2024 10:51:11.872917354 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14204","Jul  4, 2024 10:51:11.873345657 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14205","Jul  4, 2024 10:51:11.873366057 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14206","Jul  4, 2024 10:51:11.873626959 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14207","Jul  4, 2024 10:51:11.873646659 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"14208","Jul  4, 2024 10:51:11.878908991 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14209","Jul  4, 2024 10:51:11.878909591 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14210","Jul  4, 2024 10:51:11.878909691 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14211","Jul  4, 2024 10:51:11.878963691 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14212","Jul  4, 2024 10:51:11.878993091 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14213","Jul  4, 2024 10:51:11.879584995 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14214","Jul  4, 2024 10:51:11.885128328 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14215","Jul  4, 2024 10:51:11.885129028 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14216","Jul  4, 2024 10:51:11.885129028 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14217","Jul  4, 2024 10:51:11.885187129 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14218","Jul  4, 2024 10:51:11.885210829 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14219","Jul  4, 2024 10:51:11.885831033 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14221","Jul  4, 2024 10:51:11.890837563 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14222","Jul  4, 2024 10:51:11.890838063 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14223","Jul  4, 2024 10:51:11.890838163 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14224","Jul  4, 2024 10:51:11.890838163 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14225","Jul  4, 2024 10:51:11.890889563 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14226","Jul  4, 2024 10:51:11.890912363 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14227","Jul  4, 2024 10:51:11.891384466 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14228","Jul  4, 2024 10:51:11.891410066 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14229","Jul  4, 2024 10:51:11.897370502 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14230","Jul  4, 2024 10:51:11.897371202 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14231","Jul  4, 2024 10:51:11.897371202 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14232","Jul  4, 2024 10:51:11.897371302 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14233","Jul  4, 2024 10:51:11.897427903 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14234","Jul  4, 2024 10:51:11.897453803 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14235","Jul  4, 2024 10:51:11.897989006 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14236","Jul  4, 2024 10:51:11.898015006 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14237","Jul  4, 2024 10:51:11.902962936 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14238","Jul  4, 2024 10:51:11.902963336 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14239","Jul  4, 2024 10:51:11.902963536 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14240","Jul  4, 2024 10:51:11.902963536 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14241","Jul  4, 2024 10:51:11.902963736 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14242","Jul  4, 2024 10:51:11.903008536 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14243","Jul  4, 2024 10:51:11.903027836 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14244","Jul  4, 2024 10:51:11.903498239 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14245","Jul  4, 2024 10:51:11.903522739 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14246","Jul  4, 2024 10:51:11.904000042 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14247","Jul  4, 2024 10:51:11.904022743 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14248","Jul  4, 2024 10:51:11.908822672 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14249","Jul  4, 2024 10:51:11.908823372 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14250","Jul  4, 2024 10:51:11.908917972 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14251","Jul  4, 2024 10:51:11.908952972 CEST","172.24.204.146","10.22.255.154","6","1500","1514"
"14252","Jul  4, 2024 10:51:11.908966272 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14253","Jul  4, 2024 10:51:11.908979172 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14254","Jul  4, 2024 10:51:11.914867108 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14255","Jul  4, 2024 10:51:11.914867708 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14256","Jul  4, 2024 10:51:11.914867808 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14257","Jul  4, 2024 10:51:11.914922408 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14258","Jul  4, 2024 10:51:11.914948409 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14259","Jul  4, 2024 10:51:11.915612613 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14260","Jul  4, 2024 10:51:11.920816144 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14261","Jul  4, 2024 10:51:11.920816844 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14262","Jul  4, 2024 10:51:11.920816944 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14263","Jul  4, 2024 10:51:11.920871444 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14264","Jul  4, 2024 10:51:11.920895945 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14265","Jul  4, 2024 10:51:11.920909345 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14266","Jul  4, 2024 10:51:11.921375447 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14267","Jul  4, 2024 10:51:11.921400848 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14268","Jul  4, 2024 10:51:11.921838950 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14269","Jul  4, 2024 10:51:11.926859581 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14270","Jul  4, 2024 10:51:11.926860181 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14271","Jul  4, 2024 10:51:11.926860281 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14272","Jul  4, 2024 10:51:11.926860381 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14273","Jul  4, 2024 10:51:11.926921581 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14274","Jul  4, 2024 10:51:11.926948381 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14275","Jul  4, 2024 10:51:11.927547585 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14276","Jul  4, 2024 10:51:11.927573485 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14277","Jul  4, 2024 10:51:11.933570921 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14278","Jul  4, 2024 10:51:11.933571521 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14279","Jul  4, 2024 10:51:11.933571721 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14280","Jul  4, 2024 10:51:11.933571721 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14281","Jul  4, 2024 10:51:11.933571821 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14282","Jul  4, 2024 10:51:11.933630622 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14283","Jul  4, 2024 10:51:11.933653522 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14284","Jul  4, 2024 10:51:11.934156225 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14285","Jul  4, 2024 10:51:11.934181725 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14286","Jul  4, 2024 10:51:11.934577227 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14287","Jul  4, 2024 10:51:11.939003154 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14288","Jul  4, 2024 10:51:11.939003754 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14289","Jul  4, 2024 10:51:11.939003854 CEST","10.22.255.154","172.24.204.146","6","52","66"
"14290","Jul  4, 2024 10:51:11.939057354 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14291","Jul  4, 2024 10:51:11.939081354 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
"14292","Jul  4, 2024 10:51:11.939764459 CEST","172.24.204.146","10.22.255.154","6","2948","2962"
